city,area,num,owner,provice,post,type
杭州,0571,1364571,中国移动,浙江,310000,"GSM
"
湖州,0572,1364572,中国移动,浙江,313000,"GSM
"
嘉兴,0573,1364573,中国移动,浙江,314000,"GSM
"
,,,,,,
海口,0898,1364750,中国移动,海南,571000,"GSM
"
海口,0898,1364751,中国移动,海南,571000,"GSM
"
海口,0898,1364752,中国移动,海南,571000,"GSM
"
海口,0898,1364753,中国移动,海南,571000,"GSM
"
海口,0898,1364754,中国移动,海南,571000,"GSM
"
海口,0898,1364755,中国移动,海南,571000,"GSM
"
海口,0898,1364756,中国移动,海南,571000,"GSM
"
,,,,,,
南昌,0791,1364700,中国移动,江西,330000,"GSM
"
赣州,0797,1364701,中国移动,江西,341000,"GSM
"
九江,0792,1364702,中国移动,江西,332000,"GSM
"
上饶,0793,1364703,中国移动,江西,334000,"GSM
"
抚州,0794,1364704,中国移动,江西,344000,"GSM
"
宜春,0795,1364705,中国移动,江西,336000,"GSM
"
吉安,0796,1364706,中国移动,江西,343000,"GSM
"
赣州,0797,1364707,中国移动,江西,341000,"GSM
"
南昌,0791,1364708,中国移动,江西,330000,"GSM
"
广州,020,1361016,中国移动,广东,510000,"GSM
"
广州,020,1361017,中国移动,广东,510000,"GSM
"
广州,020,1361018,中国移动,广东,510000,"GSM
"
广州,020,1361019,中国移动,广东,510000,"GSM
"
广州,020,1361020,中国移动,广东,510000,"GSM
"
广州,020,1361021,中国移动,广东,510000,"GSM
"
广州,020,1361022,中国移动,广东,510000,"GSM
"
,,,,,,
襄樊,0710,1364710,中国移动,湖北,441000,"GSM
"
鄂州,0711,1364711,中国移动,湖北,436000,"GSM
"
孝感,0712,1364712,中国移动,湖北,432000,"GSM
"
黄冈,0713,1364713,中国移动,湖北,438000,"GSM
"
黄石,0714,1364714,中国移动,湖北,435000,"GSM
"
荆州,0716,1364715,中国移动,湖北,434000,"GSM
"
荆州,0716,1364716,中国移动,湖北,434000,"GSM
"
宜昌,0717,1364717,中国移动,湖北,443000,"GSM
"
恩施,0718,1364718,中国移动,湖北,445000,"GSM
"
,,,,,,
商丘,0370,1364370,中国移动,河南,476000,"GSM
"
郑州,0371,1364371,中国移动,河南,450000,"GSM
"
安阳,0372,1364372,中国移动,河南,455000,"GSM
"
新乡,0373,1364373,中国移动,河南,453000,"GSM
"
许昌,0374,1364374,中国移动,河南,461000,"GSM
"
平顶山,0375,1364375,中国移动,河南,467000,"GSM
"
信阳,0376,1364376,中国移动,河南,464000,"GSM
"
南阳,0377,1364377,中国移动,河南,473000,"GSM
"
深圳,0755,1363286,中国移动,广东,518000,"GSM
"
深圳,0755,1363287,中国移动,广东,518000,"GSM
"
深圳,0755,1363288,中国移动,广东,518000,"GSM
"
深圳,0755,1363289,中国移动,广东,518000,"GSM
"
深圳,0755,1363290,中国移动,广东,518000,"GSM
"
深圳,0755,1363291,中国移动,广东,518000,"GSM
"
深圳,0755,1363292,中国移动,广东,518000,"GSM
"
深圳,0755,1363293,中国移动,广东,518000,"GSM
"
深圳,0755,1363294,中国移动,广东,518000,"GSM
"
深圳,0755,1363295,中国移动,广东,518000,"GSM
"
深圳,0755,1363296,中国移动,广东,518000,"GSM
"
娄底,0738,1364738,中国移动,湖南,417000,"GSM
"
邵阳,0739,1364739,中国移动,湖南,422000,"GSM
"
岳阳,0730,1364740,中国移动,湖南,414000,"GSM
"
长沙,0731,1364741,中国移动,湖南,410000,"GSM
"
常德,0736,1364742,中国移动,湖南,415000,"GSM
"
长沙,0731,1364743,中国移动,湖南,410000,"GSM
"
长沙,0731,1364744,中国移动,湖南,410000,"GSM
"
怀化,0745,1364745,中国移动,湖南,418000,"GSM
"
永州,0746,1364746,中国移动,湖南,425000,"GSM
"
衡阳,0734,1364747,中国移动,湖南,421000,"GSM
"
长沙,0731,1364748,中国移动,湖南,410000,"GSM
"
长沙,0731,1364749,中国移动,湖南,410000,"GSM
"
宁波,0574,1364574,中国移动,浙江,315000,"GSM
"
绍兴,0575,1364575,中国移动,浙江,312000,"GSM
"
台州,0576,1364576,中国移动,浙江,318000,"GSM
"
温州,0577,1364577,中国移动,浙江,325000,"GSM
"
丽水,0578,1364578,中国移动,浙江,323000,"GSM
"
海口,0898,1364757,中国移动,海南,571000,"GSM
"
海口,0898,1364758,中国移动,海南,571000,"GSM
"
海口,0898,1364759,中国移动,海南,571000,"GSM
"
海口,0898,1364860,中国移动,海南,571000,"GSM
"
海口,0898,1364861,中国移动,海南,571000,"GSM
"
海口,0898,1364862,中国移动,海南,571000,"GSM
"
海口,0898,1364863,中国移动,海南,571000,"GSM
"
海口,0898,1364864,中国移动,海南,571000,"GSM
"
海口,0898,1364865,中国移动,海南,571000,"GSM
"
海口,0898,1364866,中国移动,海南,571000,"GSM
"
海口,0898,1364867,中国移动,海南,571000,"GSM
"
海口,0898,1364868,中国移动,海南,571000,"GSM
"
南昌,0791,1364709,中国移动,江西,330000,"GSM
"
抚州,0794,1364790,中国移动,江西,344000,"GSM
"
南昌,0791,1364791,中国移动,江西,330000,"GSM
"
九江,0792,1364792,中国移动,江西,332000,"GSM
"
上饶,0793,1364793,中国移动,江西,334000,"GSM
"
抚州,0794,1364794,中国移动,江西,344000,"GSM
"
宜春,0795,1364795,中国移动,江西,336000,"GSM
"
吉安,0796,1364796,中国移动,江西,343000,"GSM
"
赣州,0797,1364797,中国移动,江西,341000,"GSM
"
景德镇,0798,1364798,中国移动,江西,333000,"GSM
"
萍乡,0799,1364799,中国移动,江西,337000,"GSM
"
广州,020,1361023,中国移动,广东,510000,"GSM
"
广州,020,1361024,中国移动,广东,510000,"GSM
"
广州,020,1361025,中国移动,广东,510000,"GSM
"
广州,020,1361026,中国移动,广东,510000,"GSM
"
广州,020,1361027,中国移动,广东,510000,"GSM
"
广州,020,1361028,中国移动,广东,510000,"GSM
"
荆州,0716,1364719,中国移动,湖北,434000,"GSM
"
武汉,027,1364720,中国移动,湖北,430000,"GSM
"
武汉,027,1364721,中国移动,湖北,430000,"GSM
"
武汉,027,1364722,中国移动,湖北,430000,"GSM
"
武汉,027,1364723,中国移动,湖北,430000,"GSM
"
荆门,0724,1364724,中国移动,湖北,448000,"GSM
"
荆州,0716,1364725,中国移动,湖北,434000,"GSM
"
十堰,0719,1364726,中国移动,湖北,442000,"GSM
"
宜昌,0717,1364727,中国移动,湖北,443000,"GSM
"
武汉,027,1364728,中国移动,湖北,430000,"GSM
"
随州,0722,1364729,中国移动,湖北,441300,"GSM
"
开封,0378,1364378,中国移动,河南,475000,"GSM
"
洛阳,0379,1364379,中国移动,河南,471000,"GSM
"
郑州,0371,1364380,中国移动,河南,450000,"GSM
"
郑州,0371,1364381,中国移动,河南,450000,"GSM
"
郑州,0371,1364382,中国移动,河南,450000,"GSM
"
郑州,0371,1364383,中国移动,河南,450000,"GSM
"
郑州,0371,1364384,中国移动,河南,450000,"GSM
"
郑州,0371,1364385,中国移动,河南,450000,"GSM
"
郑州,0371,1364386,中国移动,河南,450000,"GSM
"
洛阳,0379,1364387,中国移动,河南,471000,"GSM
"
洛阳,0379,1364388,中国移动,河南,471000,"GSM
"
深圳,0755,1363297,中国移动,广东,518000,"GSM
"
深圳,0755,1363298,中国移动,广东,518000,"GSM
"
深圳,0755,1363299,中国移动,广东,518000,"GSM
"
,,,,,,
邯郸,0310,1364310,中国移动,河北,56000,"GSM
"
石家庄,0311,1364311,中国移动,河北,50000,"GSM
"
保定,0312,1364312,中国移动,河北,71000,"GSM
"
张家口,0313,1364313,中国移动,河北,75000,"GSM
"
承德,0314,1364314,中国移动,河北,67000,"GSM
"
唐山,0315,1364315,中国移动,河北,63000,"GSM
"
廊坊,0316,1364316,中国移动,河北,65000,"GSM
"
沧州,0317,1364317,中国移动,河北,61000,"GSM
"
金华,0579,1364579,中国移动,浙江,321000,"GSM
"
舟山,0580,1364580,中国移动,浙江,316000,"GSM
"
杭州,0571,1364581,中国移动,浙江,310000,"GSM
"
湖州,0572,1364582,中国移动,浙江,313000,"GSM
"
嘉兴,0573,1364583,中国移动,浙江,314000,"GSM
"
宁波,0574,1364584,中国移动,浙江,315000,"GSM
"
海口,0898,1364869,中国移动,海南,571000,"GSM
"
广州,020,1361029,中国移动,广东,510000,"GSM
"
广州,020,1361030,中国移动,广东,510000,"GSM
"
广州,020,1361031,中国移动,广东,510000,"GSM
"
广州,020,1361032,中国移动,广东,510000,"GSM
"
广州,020,1361033,中国移动,广东,510000,"GSM
"
广州,020,1361034,中国移动,广东,510000,"GSM
"
广州,020,1361035,中国移动,广东,510000,"GSM
"
广州,020,1361036,中国移动,广东,510000,"GSM
"
湛江,0759,1361037,中国移动,广东,524000,"GSM
"
湛江,0759,1361038,中国移动,广东,524000,"GSM
"
湛江,0759,1361039,中国移动,广东,524000,"GSM
"
,,,,,,
常州,0519,1364150,中国移动,江苏,213000,"GSM
"
宿迁,0527,1364151,中国移动,江苏,223800,"GSM
"
宿迁,0527,1364152,中国移动,江苏,223800,"GSM
"
徐州,0516,1364153,中国移动,江苏,221000,"GSM
"
徐州,0516,1364154,中国移动,江苏,221000,"GSM
"
泰州,0523,1364155,中国移动,江苏,225300,"GSM
"
泰州,0523,1364156,中国移动,江苏,225300,"GSM
"
洛阳,0379,1364389,中国移动,河南,471000,"GSM
"
新乡,0373,1364390,中国移动,河南,453000,"GSM
"
焦作,0391,1364391,中国移动,河南,454150,"GSM
"
鹤壁,0392,1364392,中国移动,河南,458000,"GSM
"
濮阳,0393,1364393,中国移动,河南,457000,"GSM
"
周口,0394,1364394,中国移动,河南,466000,"GSM
"
漯河,0395,1364395,中国移动,河南,462000,"GSM
"
驻马店,0396,1364396,中国移动,河南,463000,"GSM
"
周口,0394,1364397,中国移动,河南,466000,"GSM
"
三门峡,0398,1364398,中国移动,河南,472000,"GSM
"
南阳,0377,1364399,中国移动,河南,473000,"GSM
"
衡水,0318,1364318,中国移动,河北,53000,"GSM
"
邢台,0319,1364319,中国移动,河北,54000,"GSM
"
邯郸,0310,1364320,中国移动,河北,56000,"GSM
"
石家庄,0311,1364321,中国移动,河北,50000,"GSM
"
保定,0312,1364322,中国移动,河北,71000,"GSM
"
张家口,0313,1364323,中国移动,河北,75000,"GSM
"
承德,0314,1364324,中国移动,河北,67000,"GSM
"
沧州,0317,1364325,中国移动,河北,61000,"GSM
"
沧州,0317,1364326,中国移动,河北,61000,"GSM
"
沧州,0317,1364327,中国移动,河北,61000,"GSM
"
沧州,0317,1364328,中国移动,河北,61000,"GSM
"
绍兴,0575,1364585,中国移动,浙江,312000,"GSM
"
台州,0576,1364586,中国移动,浙江,318000,"GSM
"
温州,0577,1364587,中国移动,浙江,325000,"GSM
"
丽水,0578,1364588,中国移动,浙江,323000,"GSM
"
金华,0579,1364589,中国移动,浙江,321000,"GSM
"
舟山,0580,1364650,中国移动,浙江,316000,"GSM
"
温州,0577,1364651,中国移动,浙江,325000,"GSM
"
温州,0577,1364652,中国移动,浙江,325000,"GSM
"
温州,0577,1364653,中国移动,浙江,325000,"GSM
"
温州,0577,1364654,中国移动,浙江,325000,"GSM
"
惠州,0752,1361040,中国移动,广东,516000,"GSM
"
惠州,0752,1361041,中国移动,广东,516000,"GSM
"
惠州,0752,1361042,中国移动,广东,516000,"GSM
"
惠州,0752,1361043,中国移动,广东,516000,"GSM
"
惠州,0752,1361044,中国移动,广东,516000,"GSM
"
中山,0760,1361045,中国移动,广东,528400,"GSM
"
中山,0760,1361046,中国移动,广东,528400,"GSM
"
中山,0760,1361047,中国移动,广东,528400,"GSM
"
中山,0760,1361048,中国移动,广东,528400,"GSM
"
中山,0760,1361049,中国移动,广东,528400,"GSM
"
清远,0763,1361050,中国移动,广东,511500,"GSM
"
泰州,0523,1364157,中国移动,江苏,225300,"GSM
"
泰州,0523,1364158,中国移动,江苏,225300,"GSM
"
泰州,0523,1364159,中国移动,江苏,225300,"GSM
"
盐城,0515,1364510,中国移动,江苏,224000,"GSM
"
盐城,0515,1364511,中国移动,江苏,224000,"GSM
"
连云港,0518,1364512,中国移动,江苏,222000,"GSM
"
连云港,0518,1364513,中国移动,江苏,222000,"GSM
"
南京,025,1364514,中国移动,江苏,210000,"GSM
"
南京,025,1364515,中国移动,江苏,210000,"GSM
"
南京,025,1364516,中国移动,江苏,210000,"GSM
"
南京,025,1364517,中国移动,江苏,210000,"GSM
"
南京,025,1364518,中国移动,江苏,210000,"GSM
"
,,,,,,
滁州,0550,1364550,中国移动,安徽,239000,"GSM
"
合肥,0551,1364551,中国移动,安徽,230000,"GSM
"
蚌埠,0552,1364552,中国移动,安徽,233000,"GSM
"
芜湖,0553,1364553,中国移动,安徽,241000,"GSM
"
,,,,,,
韶关,0751,1364000,中国移动,广东,521000,"GSM
"
韶关,0751,1364001,中国移动,广东,521000,"GSM
"
韶关,0751,1364002,中国移动,广东,521000,"GSM
"
邢台,0319,1364329,中国移动,河北,54000,"GSM
"
石家庄,0311,1364330,中国移动,河北,50000,"GSM
"
石家庄,0311,1364331,中国移动,河北,50000,"GSM
"
保定,0312,1364332,中国移动,河北,71000,"GSM
"
张家口,0313,1364333,中国移动,河北,75000,"GSM
"
张家口,0313,1364334,中国移动,河北,75000,"GSM
"
秦皇岛,0335,1364335,中国移动,河北,66000,"GSM
"
秦皇岛,0335,1364336,中国移动,河北,66000,"GSM
"
沧州,0317,1364337,中国移动,河北,61000,"GSM
"
石家庄,0311,1364338,中国移动,河北,50000,"GSM
"
保定,0312,1364339,中国移动,河北,71000,"GSM
"
温州,0577,1364655,中国移动,浙江,325000,"GSM
"
温州,0577,1364656,中国移动,浙江,325000,"GSM
"
温州,0577,1364657,中国移动,浙江,325000,"GSM
"
温州,0577,1364658,中国移动,浙江,325000,"GSM
"
金华,0579,1364659,中国移动,浙江,321000,"GSM
"
宁波,0574,1364660,中国移动,浙江,315000,"GSM
"
宁波,0574,1364661,中国移动,浙江,315000,"GSM
"
清远,0763,1361051,中国移动,广东,511500,"GSM
"
清远,0763,1361052,中国移动,广东,511500,"GSM
"
清远,0763,1361053,中国移动,广东,511500,"GSM
"
清远,0763,1361054,中国移动,广东,511500,"GSM
"
清远,0763,1361055,中国移动,广东,511500,"GSM
"
清远,0763,1361056,中国移动,广东,511500,"GSM
"
清远,0763,1361057,中国移动,广东,511500,"GSM
"
清远,0763,1361058,中国移动,广东,511500,"GSM
"
清远,0763,1361059,中国移动,广东,511500,"GSM
"
广州,020,1361140,中国移动,广东,510000,"GSM
"
广州,020,1361141,中国移动,广东,510000,"GSM
"
广州,020,1361142,中国移动,广东,510000,"GSM
"
南京,025,1364519,中国移动,江苏,210000,"GSM
"
徐州,0516,1364520,中国移动,江苏,221000,"GSM
"
徐州,0516,1364521,中国移动,江苏,221000,"GSM
"
徐州,0516,1364522,中国移动,江苏,221000,"GSM
"
淮安,0517,1364523,中国移动,江苏,223200,"GSM
"
淮南,0554,1364554,中国移动,安徽,232000,"GSM
"
马鞍山,0555,1364555,中国移动,安徽,243000,"GSM
"
安庆,0556,1364556,中国移动,安徽,246000,"GSM
"
宿州,0557,1364557,中国移动,安徽,234000,"GSM
"
阜阳,0558,1364558,中国移动,安徽,236000,"GSM
"
黄山,0559,1364559,中国移动,安徽,245000,"GSM
"
合肥,0551,1364560,中国移动,安徽,230000,"GSM
"
淮北,0561,1364561,中国移动,安徽,235000,"GSM
"
铜陵,0562,1364562,中国移动,安徽,244000,"GSM
"
韶关,0751,1364003,中国移动,广东,521000,"GSM
"
韶关,0751,1364004,中国移动,广东,521000,"GSM
"
韶关,0751,1364005,中国移动,广东,521000,"GSM
"
韶关,0751,1364006,中国移动,广东,521000,"GSM
"
韶关,0751,1364007,中国移动,广东,521000,"GSM
"
韶关,0751,1364008,中国移动,广东,521000,"GSM
"
韶关,0751,1364009,中国移动,广东,521000,"GSM
"
韶关,0751,1364010,中国移动,广东,521000,"GSM
"
韶关,0751,1364011,中国移动,广东,521000,"GSM
"
韶关,0751,1364012,中国移动,广东,521000,"GSM
"
韶关,0751,1364013,中国移动,广东,521000,"GSM
"
韶关,0751,1364014,中国移动,广东,521000,"GSM
"
宁波,0574,1364662,中国移动,浙江,315000,"GSM
"
宁波,0574,1364663,中国移动,浙江,315000,"GSM
"
宁波,0574,1364664,中国移动,浙江,315000,"GSM
"
宁波,0574,1364665,中国移动,浙江,315000,"GSM
"
宁波,0574,1364666,中国移动,浙江,315000,"GSM
"
宁波,0574,1364667,中国移动,浙江,315000,"GSM
"
,,,,,,
哈密,0902,1364990,中国移动,新疆,839000,"GSM
"
阿勒泰,0906,1364991,中国移动,新疆,836500,"GSM
"
博尔塔拉,0909,1364992,中国移动,新疆,833400,"GSM
"
克孜勒苏柯尔克孜,0908,1364993,中国移动,新疆,845350,"GSM
"
和田,0903,1364994,中国移动,新疆,848000,"GSM
"
吐鲁番,0995,1364995,中国移动,新疆,838000,"GSM
"
塔城,0901,1364996,中国移动,新疆,834700,"GSM
"
阿克苏,0997,1364997,中国移动,新疆,843000,"GSM
"
广州,020,1361143,中国移动,广东,510000,"GSM
"
广州,020,1361144,中国移动,广东,510000,"GSM
"
广州,020,1361145,中国移动,广东,510000,"GSM
"
广州,020,1361146,中国移动,广东,510000,"GSM
"
广州,020,1361147,中国移动,广东,510000,"GSM
"
广州,020,1361148,中国移动,广东,510000,"GSM
"
广州,020,1361149,中国移动,广东,510000,"GSM
"
珠海,0756,1361220,中国移动,广东,519000,"GSM
"
珠海,0756,1361221,中国移动,广东,519000,"GSM
"
珠海,0756,1361222,中国移动,广东,519000,"GSM
"
珠海,0756,1361223,中国移动,广东,519000,"GSM
"
,,,,,,
防城港,0770,1364770,中国移动,广西,538000,"GSM
"
南宁,0771,1364771,中国移动,广西,530000,"GSM
"
柳州,0772,1364772,中国移动,广西,545000,"GSM
"
,,,,,,
长治,0355,1364340,中国移动,山西,46000,"GSM
"
太原,0351,1364341,中国移动,山西,30000,"GSM
"
大同,0352,1364342,中国移动,山西,37000,"GSM
"
临汾,0357,1364343,中国移动,山西,41000,"GSM
"
运城,0359,1364344,中国移动,山西,44000,"GSM
"
太原,0351,1364345,中国移动,山西,30000,"GSM
"
太原,0351,1364346,中国移动,山西,30000,"GSM
"
太原,0351,1364347,中国移动,山西,30000,"GSM
"
晋中,0354,1364348,中国移动,山西,30600,"GSM
"
,,,,,,
菏泽,0530,1364530,中国移动,山东,274000,"GSM
"
济南,0531,1364531,中国移动,山东,250000,"GSM
"
青岛,0532,1364532,中国移动,山东,266000,"GSM
"
淄博,0533,1364533,中国移动,山东,255000,"GSM
"
德州,0534,1364534,中国移动,山东,253000,"GSM
"
烟台,0535,1364535,中国移动,山东,264000,"GSM
"
潍坊,0536,1364536,中国移动,山东,261000,"GSM
"
济宁,0537,1364537,中国移动,山东,272000,"GSM
"
泰安,0538,1364538,中国移动,山东,271000,"GSM
"
宿迁,0527,1364524,中国移动,江苏,223800,"GSM
"
扬州,0514,1364525,中国移动,江苏,225000,"GSM
"
泰州,0523,1364526,中国移动,江苏,225300,"GSM
"
扬州,0514,1364527,中国移动,江苏,225000,"GSM
"
镇江,0511,1364528,中国移动,江苏,212000,"GSM
"
宣城,0563,1364563,中国移动,安徽,242000,"GSM
"
六安,0564,1364564,中国移动,安徽,237000,"GSM
"
巢湖,0565,1364565,中国移动,安徽,238000,"GSM
"
池州,0566,1364566,中国移动,安徽,247100,"GSM
"
阜阳,0558,1364567,中国移动,安徽,236000,"GSM
"
阜阳,0558,1364568,中国移动,安徽,236000,"GSM
"
合肥,0551,1364569,中国移动,安徽,230000,"GSM
"
韶关,0751,1364015,中国移动,广东,521000,"GSM
"
韶关,0751,1364016,中国移动,广东,521000,"GSM
"
韶关,0751,1364017,中国移动,广东,521000,"GSM
"
韶关,0751,1364018,中国移动,广东,521000,"GSM
"
